ID	gene	chr	cds_start	cds_end	type
rna-XM_709198.2	XM_709198.2	NC_032090.1	1221316	1222471	mRNA
rna-XM_709197.2	XM_709197.2	NC_032090.1	1223237	1224716	mRNA
rna-XM_709196.2	XM_709196.2	NC_032090.1	1225301	1230872	mRNA
rna-XM_709195.1	XM_709195.1	NC_032090.1	1232701	1234528	mRNA
rna-XM_709194.2	XM_709194.2	NC_032090.1	1234770	1236204	mRNA
rna-XM_709193.2	XM_709193.2	NC_032090.1	1236215	1237487	mRNA
rna-XM_709191.2	XM_709191.2	NC_032090.1	1238996	1241150	mRNA
rna-XM_709189.2	XM_709189.2	NC_032090.1	1241413	1242331	mRNA
rna-XM_709188.2	XM_709188.2	NC_032090.1	1242515	1245644	mRNA
rna-XM_709187.2	XM_709187.2	NC_032090.1	1246013	1248281	mRNA
rna-XM_709185.1	XM_709185.1	NC_032090.1	1248592	1249798	mRNA
rna-XM_709184.1	XM_709184.1	NC_032090.1	1249803	1250850	mRNA
rna-XM_709183.1	XM_709183.1	NC_032090.1	1251039	1251990	mRNA
rna-XM_709182.2	XM_709182.2	NC_032090.1	1252014	1253619	mRNA
rna-XM_709180.1	XM_709180.1	NC_032090.1	1253884	1254724	mRNA
rna-XM_709179.1	XM_709179.1	NC_032090.1	1255038	1255347	mRNA
rna-XM_709177.2	XM_709177.2	NC_032090.1	1255582	1259896	mRNA
rna-XM_706379.1	XM_706379.1	NC_032090.1	1260496	1261645	mRNA
rna-XM_706380.1	XM_706380.1	NC_032090.1	1262841	1264551	mRNA
rna-XM_706383.2	XM_706383.2	NC_032090.1	1264659	1266624	mRNA
rna-XM_706384.1	XM_706384.1	NC_032090.1	1266799	1267978	mRNA
rna-XM_706385.1	XM_706385.1	NC_032090.1	1268217	1269177	mRNA
rna-XM_706386.1	XM_706386.1	NC_032090.1	1269256	1271869	mRNA
rna-XM_019475243.1	XM_019475243.1	NC_032090.1	1272063	1272479	mRNA
rna-XM_706387.2	XM_706387.2	NC_032090.1	1272571	1274758	mRNA
rna-XM_706388.1	XM_706388.1	NC_032090.1	1275157	1275673	mRNA
rna-XM_706389.2	XM_706389.2	NC_032090.1	1275897	1277094	mRNA
rna-XM_706391.2	XM_706391.2	NC_032090.1	1277090	1278281	mRNA
rna-XM_019475244.1	XM_019475244.1	NC_032090.1	1278611	1279313	mRNA
rna-XM_706392.1	XM_706392.1	NC_032090.1	1279696	1280149	mRNA
rna-XM_706393.1	XM_706393.1	NC_032090.1	1280607	1281252	mRNA
rna-XM_706395.1	XM_706395.1	NC_032090.1	1285201	1288468	mRNA
rna-XM_706396.1	XM_706396.1	NC_032090.1	1288827	1290435	mRNA
rna-XM_706397.1	XM_706397.1	NC_032090.1	1295310	1297473	mRNA
rna-XM_706398.2	XM_706398.2	NC_032090.1	1297756	1299199	mRNA
rna-XM_706399.1	XM_706399.1	NC_032090.1	1299919	1300867	mRNA
rna-XM_706732.2	XM_706732.2	NC_032090.1	1301183	1301768	mRNA
rna-XM_019475245.1	XM_019475245.1	NC_032090.1	1302198	1304011	mRNA
rna-XM_706735.2	XM_706735.2	NC_032090.1	1305527	1308080	mRNA
rna-XM_706736.1	XM_706736.1	NC_032090.1	1309684	1310272	mRNA
rna-XM_706737.1	XM_706737.1	NC_032090.1	1310641	1311376	mRNA
rna-XM_706738.2	XM_706738.2	NC_032090.1	1314687	1316082	mRNA
rna-XM_706739.1	XM_706739.1	NC_032090.1	1317086	1318448	mRNA
rna-XM_706740.1	XM_706740.1	NC_032090.1	1318660	1319632	mRNA
rna-XM_706741.1	XM_706741.1	NC_032090.1	1319859	1321047	mRNA
rna-XM_019475246.1	XM_019475246.1	NC_032090.1	1321730	1323038	mRNA
rna-XM_706743.1	XM_706743.1	NC_032090.1	1323079	1323985	mRNA
rna-XM_706744.1	XM_706744.1	NC_032090.1	1324472	1325444	mRNA
rna-XM_706745.2	XM_706745.2	NC_032090.1	1325585	1329257	mRNA
rna-XM_706746.1	XM_706746.1	NC_032090.1	1330845	1331601	mRNA
rna-XM_706748.1	XM_706748.1	NC_032090.1	1332505	1332811	mRNA
rna-XM_706749.1	XM_706749.1	NC_032090.1	1334164	1335724	mRNA
rna-XM_706750.2	XM_706750.2	NC_032090.1	1341010	1343941	mRNA
rna-XM_019475247.1	XM_019475247.1	NC_032090.1	1345070	1345313	mRNA
rna-XM_706751.2	XM_706751.2	NC_032090.1	1346883	1348161	mRNA
rna-XM_019475248.1	XM_019475248.1	NC_032090.1	1349764	1349971	mRNA
rna-XM_704968.2	XM_704968.2	NC_032090.1	1350860	1354220	mRNA
rna-XM_704891.2	XM_704891.2	NC_032090.1	1354540	1356250	mRNA
rna-XM_704890.1	XM_704890.1	NC_032090.1	1356509	1357319	mRNA
rna-XM_705202.2	XM_705202.2	NC_032090.1	1357768	1359901	mRNA
rna-XM_705203.1	XM_705203.1	NC_032090.1	1365085	1365943	mRNA
rna-XM_705204.2	XM_705204.2	NC_032090.1	1366920	1367544	mRNA
rna-XM_705285.2	XM_705285.2	NC_032090.1	1371620	1373636	mRNA
rna-XM_705284.2	XM_705284.2	NC_032090.1	1374466	1375636	mRNA
rna-XM_705283.2	XM_705283.2	NC_032090.1	1376329	1377367	mRNA
rna-XM_705282.1	XM_705282.1	NC_032090.1	1379375	1380329	mRNA
rna-XM_705281.2	XM_705281.2	NC_032090.1	1383178	1385761	mRNA
rna-XM_705280.1	XM_705280.1	NC_032090.1	1386152	1386893	mRNA
rna-XM_705279.2	XM_705279.2	NC_032090.1	1387410	1388661	mRNA
rna-XM_709726.2	XM_709726.2	NC_032090.1	1389018	1390239	mRNA
rna-XM_709727.1	XM_709727.1	NC_032090.1	1390336	1391983	mRNA
rna-XM_709728.1	XM_709728.1	NC_032090.1	1392263	1392623	mRNA
rna-XM_709729.2	XM_709729.2	NC_032090.1	1392695	1393475	mRNA
rna-XM_019475249.1	XM_019475249.1	NC_032090.1	1395462	1396380	mRNA
rna-XM_709731.1	XM_709731.1	NC_032090.1	1396739	1397597	mRNA
rna-XM_709734.2	XM_709734.2	NC_032090.1	1398003	1401462	mRNA
rna-XM_709735.2	XM_709735.2	NC_032090.1	1402343	1403921	mRNA
rna-XM_019475250.1	XM_019475250.1	NC_032090.1	1404232	1404912	mRNA
rna-XM_709736.2	XM_709736.2	NC_032090.1	1407204	1412160	mRNA
rna-XM_709739.2	XM_709739.2	NC_032090.1	1412525	1413122	mRNA
rna-XM_709740.2	XM_709740.2	NC_032090.1	1413825	1415223	mRNA
rna-XM_709741.1	XM_709741.1	NC_032090.1	1415602	1416562	mRNA
rna-XM_709742.2	XM_709742.2	NC_032090.1	1417594	1418248	mRNA
rna-XM_709743.1	XM_709743.1	NC_032090.1	1418390	1419161	mRNA
rna-XM_709744.2	XM_709744.2	NC_032090.1	1419413	1420940	mRNA
rna-XM_709745.1	XM_709745.1	NC_032090.1	1422370	1424200	mRNA
rna-XM_709746.2	XM_709746.2	NC_032090.1	1426286	1427003	mRNA
rna-XM_709747.1	XM_709747.1	NC_032090.1	1427772	1428666	mRNA
rna-XM_709748.2	XM_709748.2	NC_032090.1	1429226	1430270	mRNA
rna-XM_709749.1	XM_709749.1	NC_032090.1	1431598	1433137	mRNA
rna-XM_709750.2	XM_709750.2	NC_032090.1	1434463	1436020	mRNA
rna-XM_709753.2	XM_709753.2	NC_032090.1	1436456	1437149	mRNA
rna-XM_019475251.1	XM_019475251.1	NC_032090.1	1437379	1438551	mRNA
rna-XM_709755.2	XM_709755.2	NC_032090.1	1438705	1439890	mRNA
rna-XM_709756.2	XM_709756.2	NC_032090.1	1440116	1440932	mRNA
rna-XM_709757.2	XM_709757.2	NC_032090.1	1441144	1442233	mRNA
rna-XM_709758.2	XM_709758.2	NC_032090.1	1442699	1443479	mRNA
rna-XM_709759.2	XM_709759.2	NC_032090.1	1443719	1444874	mRNA
rna-XM_709760.1	XM_709760.1	NC_032090.1	1444904	1445444	mRNA
rna-XM_709761.2	XM_709761.2	NC_032090.1	1445732	1447313	mRNA
rna-XM_709762.2	XM_709762.2	NC_032090.1	1447671	1449081	mRNA
rna-XM_709763.1	XM_709763.1	NC_032090.1	1449219	1451712	mRNA
rna-XM_709764.1	XM_709764.1	NC_032090.1	1452373	1453192	mRNA
rna-XM_709765.2	XM_709765.2	NC_032090.1	1453672	1455391	mRNA
rna-XM_709766.2	XM_709766.2	NC_032090.1	1457731	1458469	mRNA
rna-XM_709767.2	XM_709767.2	NC_032090.1	1459883	1461638	mRNA
rna-XM_709769.2	XM_709769.2	NC_032090.1	1461998	1464395	mRNA
rna-XM_709770.2	XM_709770.2	NC_032090.1	1466279	1467026	mRNA
rna-XM_709771.2	XM_709771.2	NC_032090.1	1467248	1467773	mRNA
rna-XM_709772.1	XM_709772.1	NC_032090.1	1468330	1468669	mRNA
rna-XM_709773.2	XM_709773.2	NC_032090.1	1469095	1470337	mRNA
rna-XM_709774.2	XM_709774.2	NC_032090.1	1472226	1473021	mRNA
rna-XM_709776.2	XM_709776.2	NC_032090.1	1473204	1475970	mRNA
rna-XM_709777.1	XM_709777.1	NC_032090.1	1476787	1478290	mRNA
rna-XM_709778.1	XM_709778.1	NC_032090.1	1479001	1479994	mRNA
rna-XM_709779.2	XM_709779.2	NC_032090.1	1480463	1480904	mRNA
rna-XM_709780.2	XM_709780.2	NC_032090.1	1481387	1482407	mRNA
rna-XM_709781.2	XM_709781.2	NC_032090.1	1482647	1484342	mRNA
rna-XM_709782.2	XM_709782.2	NC_032090.1	1484561	1485518	mRNA
rna-XM_709783.2	XM_709783.2	NC_032090.1	1485600	1485972	mRNA
rna-XM_709784.1	XM_709784.1	NC_032090.1	1486612	1488259	mRNA
rna-XM_709785.2	XM_709785.2	NC_032090.1	1488634	1489894	mRNA
rna-XM_709786.2	XM_709786.2	NC_032090.1	1490142	1497591	mRNA
rna-XM_708066.2	XM_708066.2	NC_032090.1	1498449	1500138	mRNA
rna-XM_708065.2	XM_708065.2	NC_032090.1	1500486	1503123	mRNA
rna-XM_708064.1	XM_708064.1	NC_032090.1	1503393	1504845	mRNA
rna-XM_708061.1	XM_708061.1	NC_032090.1	1505217	1506252	mRNA
rna-XM_708060.2	XM_708060.2	NC_032090.1	1506828	1508775	mRNA
rna-XM_708057.2	XM_708057.2	NC_032090.1	1509082	1511452	mRNA
rna-XM_708055.1	XM_708055.1	NC_032090.1	1512061	1513321	mRNA
rna-XM_708054.1	XM_708054.1	NC_032090.1	1514556	1516023	mRNA
rna-XM_708053.2	XM_708053.2	NC_032090.1	1516378	1517101	mRNA
rna-XM_708052.2	XM_708052.2	NC_032090.1	1517212	1518205	mRNA
rna-XM_708051.2	XM_708051.2	NC_032090.1	1519100	1520804	mRNA
rna-XM_708050.1	XM_708050.1	NC_032090.1	1521449	1522565	mRNA
rna-XM_708049.2	XM_708049.2	NC_032090.1	1523223	1524315	mRNA
rna-XM_708047.2	XM_708047.2	NC_032090.1	1524597	1528116	mRNA
rna-XM_708045.2	XM_708045.2	NC_032090.1	1528365	1530174	mRNA
rna-XM_708044.1	XM_708044.1	NC_032090.1	1530891	1532052	mRNA
rna-XM_708042.2	XM_708042.2	NC_032090.1	1532146	1533118	mRNA
rna-XM_708041.2	XM_708041.2	NC_032090.1	1533369	1534185	mRNA
rna-XM_708040.2	XM_708040.2	NC_032090.1	1534181	1535540	mRNA
rna-XM_019475252.1	XM_019475252.1	NC_032090.1	1535670	1537075	mRNA
rna-XM_708037.1	XM_708037.1	NC_032090.1	1537719	1538052	mRNA
rna-XM_708036.1	XM_708036.1	NC_032090.1	1538563	1539199	mRNA
rna-XM_708035.2	XM_708035.2	NC_032090.1	1539743	1544669	mRNA
rna-XM_708032.2	XM_708032.2	NC_032090.1	1545973	1547158	mRNA
rna-XM_708031.2	XM_708031.2	NC_032090.1	1547642	1548842	mRNA
rna-XM_708030.1	XM_708030.1	NC_032090.1	1549129	1549471	mRNA
rna-XM_708029.2	XM_708029.2	NC_032090.1	1549799	1551644	mRNA
rna-XM_708028.1	XM_708028.1	NC_032090.1	1552099	1554259	mRNA
rna-XM_708027.2	XM_708027.2	NC_032090.1	1554568	1556356	mRNA
rna-XM_708026.1	XM_708026.1	NC_032090.1	1556454	1556820	mRNA
rna-XM_708025.1	XM_708025.1	NC_032090.1	1558199	1560074	mRNA
rna-XM_710964.2	XM_710964.2	NC_032090.1	1560175	1561576	mRNA
rna-XM_710963.2	XM_710963.2	NC_032090.1	1561928	1565840	mRNA
rna-XM_710962.1	XM_710962.1	NC_032090.1	1565974	1567477	mRNA
rna-XM_710961.2	XM_710961.2	NC_032090.1	1568149	1569013	mRNA
rna-XM_710960.2	XM_710960.2	NC_032090.1	1569248	1570613	mRNA
rna-XM_710959.1	XM_710959.1	NC_032090.1	1570677	1570995	mRNA
rna-XM_710958.1	XM_710958.1	NC_032090.1	1571236	1572079	mRNA
rna-XM_710957.1	XM_710957.1	NC_032090.1	1572154	1574203	mRNA
rna-XM_710956.2	XM_710956.2	NC_032090.1	1577336	1579364	mRNA
rna-XM_710955.2	XM_710955.2	NC_032090.1	1580582	1584782	mRNA
rna-XM_019475253.1	XM_019475253.1	NC_032090.1	1585671	1586235	mRNA
rna-XM_710951.2	XM_710951.2	NC_032090.1	1587534	1588641	mRNA
rna-XM_019475254.1	XM_019475254.1	NC_032090.1	1588819	1589116	mRNA
rna-XM_710949.1	XM_710949.1	NC_032090.1	1589415	1590141	mRNA
rna-XM_710948.1	XM_710948.1	NC_032090.1	1590889	1591228	mRNA
rna-XM_710947.2	XM_710947.2	NC_032090.1	1591734	1593045	mRNA
rna-XM_710946.2	XM_710946.2	NC_032090.1	1593193	1594201	mRNA
rna-XM_710945.2	XM_710945.2	NC_032090.1	1595571	1597728	mRNA
rna-XM_710944.2	XM_710944.2	NC_032090.1	1598696	1600199	mRNA
rna-XM_710943.2	XM_710943.2	NC_032090.1	1600856	1602221	mRNA
rna-XM_710942.2	XM_710942.2	NC_032090.1	1601233	1601776	mRNA
rna-XM_710941.2	XM_710941.2	NC_032090.1	1602502	1603915	mRNA
rna-XM_710940.2	XM_710940.2	NC_032090.1	1604217	1605558	mRNA
rna-XM_710939.2	XM_710939.2	NC_032090.1	1608278	1611449	mRNA
rna-XM_019475255.1	XM_019475255.1	NC_032090.1	1611756	1611933	mRNA
rna-XM_710938.2	XM_710938.2	NC_032090.1	1612097	1613135	mRNA
rna-XM_710937.2	XM_710937.2	NC_032090.1	1613186	1615181	mRNA
rna-XM_710935.2	XM_710935.2	NC_032090.1	1615385	1616870	mRNA
rna-XM_710934.1	XM_710934.1	NC_032090.1	1617395	1618439	mRNA
rna-XM_710933.2	XM_710933.2	NC_032090.1	1618431	1619652	mRNA
rna-XM_710932.1	XM_710932.1	NC_032090.1	1620413	1621292	mRNA
rna-XM_710931.1	XM_710931.1	NC_032090.1	1621749	1623579	mRNA
rna-XM_710930.1	XM_710930.1	NC_032090.1	1624652	1631255	mRNA
rna-XM_710928.1	XM_710928.1	NC_032090.1	1631506	1632622	mRNA
rna-XM_710929.1	XM_710929.1	NC_032090.1	1632156	1632687	mRNA
rna-XM_019475256.1	XM_019475256.1	NC_032090.1	1633292	1633968	mRNA
rna-XM_710927.1	XM_710927.1	NC_032090.1	1634397	1636212	mRNA
rna-XM_019475257.1	XM_019475257.1	NC_032090.1	1638308	1638518	mRNA
rna-XM_710926.1	XM_710926.1	NC_032090.1	1638717	1639695	mRNA
rna-XM_710924.2	XM_710924.2	NC_032090.1	1640823	1641633	mRNA
rna-XM_710925.1	XM_710925.1	NC_032090.1	1641291	1641828	mRNA
rna-XM_710923.2	XM_710923.2	NC_032090.1	1642750	1643854	mRNA
rna-XM_710922.2	XM_710922.2	NC_032090.1	1644084	1645620	mRNA
rna-XM_019475258.1	XM_019475258.1	NC_032090.1	1646052	1647380	mRNA
rna-XM_710920.2	XM_710920.2	NC_032090.1	1647946	1648927	mRNA
rna-XM_710918.2	XM_710918.2	NC_032090.1	1649318	1652102	mRNA
rna-XM_710917.2	XM_710917.2	NC_032090.1	1654157	1654853	mRNA
rna-XM_019475259.1	XM_019475259.1	NC_032090.1	1654998	1655677	mRNA
rna-XM_710916.1	XM_710916.1	NC_032090.1	1656940	1658284	mRNA
rna-XM_019475260.1	XM_019475260.1	NC_032090.1	1658531	1659985	mRNA
rna-XM_710914.2	XM_710914.2	NC_032090.1	1660611	1661778	mRNA
rna-XM_710913.2	XM_710913.2	NC_032090.1	1662500	1663337	mRNA
rna-XM_019475261.1	XM_019475261.1	NC_032090.1	1663651	1663780	mRNA
rna-XM_710966.2	XM_710966.2	NC_032090.1	1665657	1669284	mRNA
rna-XM_710967.2	XM_710967.2	NC_032090.1	1670480	1670792	mRNA
rna-XM_710969.2	XM_710969.2	NC_032090.1	1671419	1672556	mRNA
rna-XM_704993.1	XM_704993.1	NC_032090.1	1673266	1674376	mRNA
rna-XM_704992.2	XM_704992.2	NC_032090.1	1675844	1676450	mRNA
rna-XM_705144.2	XM_705144.2	NC_032090.1	1678350	1678905	mRNA
rna-XM_705143.2	XM_705143.2	NC_032090.1	1679165	1679777	mRNA
rna-XM_705142.1	XM_705142.1	NC_032090.1	1681558	1682557	mRNA
rna-XM_705141.2	XM_705141.2	NC_032090.1	1682883	1683324	mRNA
rna-XM_712565.2	XM_712565.2	NC_032090.1	1684410	1684974	mRNA
rna-XM_712564.2	XM_712564.2	NC_032090.1	1685484	1688250	mRNA
rna-XM_705056.2	XM_705056.2	NC_032090.1	1690399	1691776	mRNA
rna-XM_705055.2	XM_705055.2	NC_032090.1	1692181	1694329	mRNA
rna-XM_705054.2	XM_705054.2	NC_032090.1	1695305	1696499	mRNA
rna-XM_019475262.1	XM_019475262.1	NC_032090.1	1696571	1696691	mRNA
rna-XM_709387.2	XM_709387.2	NC_032090.1	1699139	1700204	mRNA
rna-XM_709386.2	XM_709386.2	NC_032090.1	1700272	1701295	mRNA
rna-XM_709384.2	XM_709384.2	NC_032090.1	1704610	1709302	mRNA
rna-XM_709382.1	XM_709382.1	NC_032090.1	1709507	1709996	mRNA
rna-XM_709380.2	XM_709380.2	NC_032090.1	1710325	1712089	mRNA
rna-XM_709379.2	XM_709379.2	NC_032090.1	1712467	1713754	mRNA
rna-XM_709378.1	XM_709378.1	NC_032090.1	1715955	1718130	mRNA
rna-XM_709377.2	XM_709377.2	NC_032090.1	1719319	1721818	mRNA
rna-XM_709376.2	XM_709376.2	NC_032090.1	1722518	1723238	mRNA
rna-XM_019475263.1	XM_019475263.1	NC_032090.1	1723456	1723618	mRNA
rna-XM_709375.2	XM_709375.2	NC_032090.1	1724225	1726340	mRNA
rna-XM_709374.2	XM_709374.2	NC_032090.1	1726551	1727601	mRNA
rna-XM_709373.2	XM_709373.2	NC_032090.1	1728215	1731656	mRNA
rna-XM_709372.2	XM_709372.2	NC_032090.1	1732006	1735522	mRNA
rna-XM_709371.1	XM_709371.1	NC_032090.1	1736689	1737976	mRNA
rna-XM_709370.2	XM_709370.2	NC_032090.1	1739574	1740807	mRNA
rna-XM_709369.2	XM_709369.2	NC_032090.1	1746838	1748440	mRNA
rna-XM_709368.2	XM_709368.2	NC_032090.1	1749985	1751044	mRNA
rna-XM_709367.2	XM_709367.2	NC_032090.1	1751815	1753162	mRNA
rna-XM_709366.2	XM_709366.2	NC_032090.1	1753777	1755259	mRNA
rna-XM_709364.1	XM_709364.1	NC_032090.1	1755544	1756948	mRNA
rna-XM_709363.1	XM_709363.1	NC_032090.1	1757290	1757896	mRNA
rna-XM_709362.1	XM_709362.1	NC_032090.1	1758954	1759428	mRNA
rna-XM_709361.1	XM_709361.1	NC_032090.1	1759735	1761676	mRNA
rna-XM_709360.1	XM_709360.1	NC_032090.1	1762252	1763524	mRNA
rna-XM_709359.1	XM_709359.1	NC_032090.1	1764312	1767426	mRNA
rna-XM_709358.2	XM_709358.2	NC_032090.1	1767420	1768830	mRNA
rna-XM_709357.1	XM_709357.1	NC_032090.1	1769649	1770171	mRNA
rna-XM_709356.1	XM_709356.1	NC_032090.1	1770911	1771637	mRNA
rna-XM_709355.2	XM_709355.2	NC_032090.1	1772077	1773226	mRNA
rna-XM_709354.2	XM_709354.2	NC_032090.1	1774395	1776672	mRNA
rna-XM_709352.2	XM_709352.2	NC_032090.1	1776990	1778634	mRNA
rna-XM_709351.2	XM_709351.2	NC_032090.1	1778790	1779492	mRNA
rna-XM_709350.1	XM_709350.1	NC_032090.1	1779859	1783114	mRNA
rna-XM_709348.1	XM_709348.1	NC_032090.1	1783692	1784028	mRNA
rna-XM_709347.2	XM_709347.2	NC_032090.1	1784324	1785530	mRNA
rna-XM_709346.2	XM_709346.2	NC_032090.1	1785846	1787757	mRNA
rna-XM_709345.2	XM_709345.2	NC_032090.1	1787950	1789603	mRNA
rna-XM_709344.2	XM_709344.2	NC_032090.1	1790254	1791121	mRNA
rna-XM_709343.2	XM_709343.2	NC_032090.1	1791401	1792331	mRNA
rna-XM_709342.2	XM_709342.2	NC_032090.1	1793218	1794115	mRNA
rna-XM_709339.1	XM_709339.1	NC_032090.1	1794756	1795149	mRNA
rna-XM_707515.1	XM_707515.1	NC_032090.1	1795172	1796258	mRNA
rna-XM_707513.2	XM_707513.2	NC_032090.1	1797496	1799881	mRNA
rna-XM_707510.2	XM_707510.2	NC_032090.1	1800506	1801664	mRNA
rna-XM_707509.1	XM_707509.1	NC_032090.1	1807222	1807564	mRNA
rna-XM_707508.2	XM_707508.2	NC_032090.1	1809125	1810265	mRNA
rna-XM_019475264.1	XM_019475264.1	NC_032090.1	1812527	1812710	mRNA
rna-XM_707507.1	XM_707507.1	NC_032090.1	1812880	1814407	mRNA
rna-XM_707506.1	XM_707506.1	NC_032090.1	1816046	1817795	mRNA
rna-XM_707504.1	XM_707504.1	NC_032090.1	1818185	1819019	mRNA
rna-XM_707503.1	XM_707503.1	NC_032090.1	1819067	1819814	mRNA
rna-XM_707502.1	XM_707502.1	NC_032090.1	1820109	1820652	mRNA
rna-XM_707501.2	XM_707501.2	NC_032090.1	1820602	1821982	mRNA
rna-XM_707500.2	XM_707500.2	NC_032090.1	1822231	1823080	mRNA
rna-XM_707498.2	XM_707498.2	NC_032090.1	1823865	1828080	mRNA
rna-XM_707497.2	XM_707497.2	NC_032090.1	1830608	1833755	mRNA
rna-XM_707496.2	XM_707496.2	NC_032090.1	1839534	1840146	mRNA
rna-XM_707495.2	XM_707495.2	NC_032090.1	1842874	1844386	mRNA
rna-XM_707494.2	XM_707494.2	NC_032090.1	1844928	1847274	mRNA
rna-XM_019475265.1	XM_019475265.1	NC_032090.1	1847639	1848216	mRNA
rna-XM_707492.2	XM_707492.2	NC_032090.1	1848595	1849177	mRNA
rna-XM_707491.2	XM_707491.2	NC_032090.1	1849369	1850905	mRNA
rna-XM_707490.2	XM_707490.2	NC_032090.1	1851748	1853470	mRNA
rna-XM_709147.2	XM_709147.2	NC_032090.1	1854293	1856705	mRNA
rna-XM_019475266.1	XM_019475266.1	NC_032090.1	1858790	1859419	mRNA
rna-XM_709149.1	XM_709149.1	NC_032090.1	1860192	1862481	mRNA
rna-XM_709150.1	XM_709150.1	NC_032090.1	1862510	1862975	mRNA
rna-XM_709153.2	XM_709153.2	NC_032090.1	1865855	1869113	mRNA
rna-XM_709154.2	XM_709154.2	NC_032090.1	1872611	1875896	mRNA
rna-XM_709155.2	XM_709155.2	NC_032090.1	1880423	1882058	mRNA
rna-XM_709156.2	XM_709156.2	NC_032090.1	1882408	1883422	mRNA
rna-XM_709157.1	XM_709157.1	NC_032090.1	1883669	1884461	mRNA
rna-XM_709158.1	XM_709158.1	NC_032090.1	1884890	1885955	mRNA
rna-XM_709160.2	XM_709160.2	NC_032090.1	1889868	1890507	mRNA
rna-XM_709162.1	XM_709162.1	NC_032090.1	1891007	1892246	mRNA
rna-XM_709163.1	XM_709163.1	NC_032090.1	1892522	1893164	mRNA
rna-XM_709164.1	XM_709164.1	NC_032090.1	1893407	1894058	mRNA
rna-XM_709166.2	XM_709166.2	NC_032090.1	1894127	1894934	mRNA
rna-XM_709167.2	XM_709167.2	NC_032090.1	1895204	1896446	mRNA
rna-XM_709168.1	XM_709168.1	NC_032090.1	1896699	1898205	mRNA
rna-XM_019475267.1	XM_019475267.1	NC_032090.1	1898814	1899127	mRNA
rna-XM_709169.1	XM_709169.1	NC_032090.1	1899243	1900299	mRNA
rna-XM_709170.1	XM_709170.1	NC_032090.1	1900350	1900848	mRNA
rna-XM_709171.2	XM_709171.2	NC_032090.1	1901072	1902836	mRNA
rna-XM_709172.2	XM_709172.2	NC_032090.1	1903114	1903606	mRNA
rna-XM_709173.1	XM_709173.1	NC_032090.1	1903773	1904226	mRNA
rna-XM_709174.2	XM_709174.2	NC_032090.1	1904444	1905677	mRNA
rna-XM_709175.1	XM_709175.1	NC_032090.1	1906141	1908715	mRNA
rna-XM_709178.2	XM_709178.2	NC_032090.1	1908758	1910822	mRNA
rna-XM_704910.1	XM_704910.1	NC_032090.1	1911129	1911897	mRNA
rna-XM_705586.2	XM_705586.2	NC_032090.1	1912238	1913105	mRNA
rna-XM_705587.2	XM_705587.2	NC_032090.1	1913245	1914592	mRNA
rna-XM_705589.2	XM_705589.2	NC_032090.1	1919178	1921308	mRNA
rna-XM_705590.2	XM_705590.2	NC_032090.1	1921831	1923001	mRNA
rna-XM_019475268.1	XM_019475268.1	NC_032090.1	1930207	1933412	mRNA
rna-XM_705594.2	XM_705594.2	NC_032090.1	1936515	1939248	mRNA
rna-XM_709484.2	XM_709484.2	NC_032090.1	1939564	1940335	mRNA
rna-XM_709483.2	XM_709483.2	NC_032090.1	1940850	1941816	mRNA
rna-XM_709482.2	XM_709482.2	NC_032090.1	1942007	1943411	mRNA
rna-XM_709481.1	XM_709481.1	NC_032090.1	1943574	1945293	mRNA
rna-XM_709480.2	XM_709480.2	NC_032090.1	1946178	1947759	mRNA
rna-XM_709479.2	XM_709479.2	NC_032090.1	1951209	1953171	mRNA
rna-XM_709478.2	XM_709478.2	NC_032090.1	1954789	1957033	mRNA
rna-XM_709476.2	XM_709476.2	NC_032090.1	1957828	1958539	mRNA
rna-XM_709475.2	XM_709475.2	NC_032090.1	1960674	1961838	mRNA
rna-XM_709474.2	XM_709474.2	NC_032090.1	1962051	1963068	mRNA
rna-XM_709473.1	XM_709473.1	NC_032090.1	1965925	1966426	mRNA
rna-XM_709472.2	XM_709472.2	NC_032090.1	1967506	1968607	mRNA
rna-XM_709471.2	XM_709471.2	NC_032090.1	1968950	1971164	mRNA
rna-XM_709470.2	XM_709470.2	NC_032090.1	1971150	1971660	mRNA
rna-XM_709469.1	XM_709469.1	NC_032090.1	1972393	1973719	mRNA
rna-XM_709468.1	XM_709468.1	NC_032090.1	1974604	1975096	mRNA
rna-XM_709467.2	XM_709467.2	NC_032090.1	1977646	1978303	mRNA
rna-XM_709466.2	XM_709466.2	NC_032090.1	1978365	1979250	mRNA
rna-XM_709465.1	XM_709465.1	NC_032090.1	1979665	1980118	mRNA
rna-XM_709463.2	XM_709463.2	NC_032090.1	1980285	1982229	mRNA
rna-XM_709461.2	XM_709461.2	NC_032090.1	1982607	1983588	mRNA
rna-XM_709460.2	XM_709460.2	NC_032090.1	1983620	1985015	mRNA
rna-XM_709459.1	XM_709459.1	NC_032090.1	1985610	1987776	mRNA
rna-XM_709458.2	XM_709458.2	NC_032090.1	1987846	1988899	mRNA
rna-XM_709457.1	XM_709457.1	NC_032090.1	1989823	1990711	mRNA
rna-XM_709456.2	XM_709456.2	NC_032090.1	1992135	1993851	mRNA
rna-XM_709455.1	XM_709455.1	NC_032090.1	1994314	1994887	mRNA
rna-XM_709454.2	XM_709454.2	NC_032090.1	1994897	1997858	mRNA
rna-XM_709453.2	XM_709453.2	NC_032090.1	1998132	1998852	mRNA
