ID	gene	chr	cds_start	cds_end	type
transcript:YIL041W_mRNA	GVP36	IX	276524	277505	mRNA
transcript:YIL040W_mRNA	APQ12	IX	277722	278139	mRNA
transcript:YIL039W_mRNA	TED1	IX	278425	279847	mRNA
transcript:YIL038C_mRNA	NOT3	IX	280141	282652	mRNA
transcript:YIL037C_mRNA	PRM2	IX	283028	284999	mRNA
transcript:YIL036W_mRNA	CST6	IX	285665	287429	mRNA
transcript:YIL035C_mRNA	CKA1	IX	287789	288908	mRNA
transcript:YIL034C_mRNA	CAP2	IX	289225	290089	mRNA
transcript:YIL033C_mRNA	BCY1	IX	290418	291669	mRNA
transcript:YIL032C_mRNA		IX	291960	292317	mRNA
transcript:YIL031W_mRNA	ULP2	IX	292632	295737	mRNA
transcript:YIL030W-A_mRNA		IX	295564	295903	mRNA
transcript:YIL030C_mRNA	SSM4	IX	296049	300009	mRNA
transcript:YIL029W-A_mRNA		IX	299734	300106	mRNA
transcript:YIL029C_mRNA		IX	300828	301257	mRNA
transcript:YIL028W_mRNA		IX	302099	302498	mRNA
transcript:YIL027C_mRNA	EMC5	IX	303678	304104	mRNA
transcript:YIL026C_mRNA	IRR1	IX	304476	307929	mRNA
transcript:YIL025C_mRNA		IX	308200	308575	mRNA
transcript:YIL024C_mRNA		IX	308601	309171	mRNA
transcript:YIL023C_mRNA	YKE4	IX	309385	310426	mRNA
transcript:YIL022W_mRNA	TIM44	IX	311164	312460	mRNA
transcript:YIL021W_mRNA	RPB3	IX	312904	313861	mRNA
transcript:YIL021C-A_mRNA		IX	313198	313468	mRNA
transcript:YIL020C-A_mRNA		IX	313712	314051	mRNA
transcript:YIL020C_mRNA	HIS6	IX	314034	314820	mRNA
transcript:YIL019W_mRNA	FAF1	IX	315092	316133	mRNA
transcript:YIL018W_mRNA	RPL2B	IX	316767	317932	mRNA
transcript:YIL017C_mRNA	VID28	IX	318199	320965	mRNA
transcript:YIL016W_mRNA	SNL1	IX	321453	321933	mRNA
transcript:YIL015W_mRNA	BAR1	IX	322341	324105	mRNA
transcript:YIL014C-A_mRNA		IX	325211	325526	mRNA
transcript:YIL014W_mRNA	MNT3	IX	326102	327995	mRNA
transcript:YIL013C_mRNA	PDR11	IX	328206	332442	mRNA
transcript:YIL012W_mRNA		IX	333010	333352	mRNA
transcript:YIL011W_mRNA	TIR3	IX	333726	334536	mRNA
transcript:YIL010W_mRNA	DOT5	IX	334881	335529	mRNA
transcript:YIL009C-A_mRNA	EST3	IX	335665	336212	mRNA
transcript:YIL009W_mRNA	FAA3	IX	339343	341428	mRNA
transcript:YIL008W_mRNA	URM1	IX	342535	342835	mRNA
transcript:YIL007C_mRNA	NAS2	IX	342993	343656	mRNA
transcript:YIL006W_mRNA	YIA6	IX	344061	345183	mRNA
transcript:YIL005W_mRNA	EPS1	IX	345691	347797	mRNA
transcript:YIL004C_mRNA	BET1	IX	347945	348505	mRNA
transcript:YIL003W_mRNA	CFD1	IX	349121	350003	mRNA
transcript:YIL002W-A_mRNA		IX	350300	350510	mRNA
transcript:YIL002C_mRNA	INP51	IX	350590	353431	mRNA
transcript:YIL001W_mRNA		IX	353939	355481	mRNA
transcript:YIR001C_mRNA	SGN1	IX	356142	356895	mRNA
transcript:YIR002C_mRNA	MPH1	IX	357414	360396	mRNA
transcript:YIR003W_mRNA	AIM21	IX	360884	362924	mRNA
transcript:YIR004W_mRNA	DJP1	IX	363220	364519	mRNA
transcript:YIR005W_mRNA	IST3	IX	364888	365335	mRNA
transcript:YIR006C_mRNA	PAN1	IX	365465	369908	mRNA
transcript:YIR007W_mRNA	EGH1	IX	370703	372998	mRNA
transcript:YIR008C_mRNA	PRI1	IX	373076	374306	mRNA
transcript:YIR009W_mRNA	MSL1	IX	374524	374860	mRNA
transcript:YIR010W_mRNA	DSN1	IX	375430	377161	mRNA
transcript:YIR011C_mRNA	STS1	IX	377286	378246	mRNA
transcript:YIR012W_mRNA	SQT1	IX	378485	379781	mRNA
transcript:YIR013C_mRNA	GAT4	IX	380018	380384	mRNA
transcript:YIR014W_mRNA		IX	381085	381814	mRNA
transcript:YIR015W_mRNA	RPR2	IX	381947	382382	mRNA
transcript:YIR016W_mRNA		IX	382627	383425	mRNA
transcript:YIR017C_mRNA	MET28	IX	383555	384119	mRNA
transcript:YIR017W-A_mRNA		IX	383565	384165	mRNA
transcript:YIR018W_mRNA	YAP5	IX	384608	385346	mRNA
transcript:YIR018C-A_mRNA		IX	385563	385701	mRNA
transcript:YIR019C_mRNA	FLO11	IX	389571	393675	mRNA
transcript:YIR020C_mRNA		IX	394254	394557	mRNA
transcript:YIR020W-A_mRNA		IX	394916	395159	mRNA
transcript:YIR020C-B_mRNA		IX	397214	397949	mRNA
transcript:YIR021W_mRNA	MRS1	IX	397293	398385	mRNA
transcript:YIR021W-A_mRNA		IX	398513	398726	mRNA
transcript:YIR022W_mRNA	SEC11	IX	398732	399236	mRNA
transcript:YIR023W_mRNA	DAL81	IX	399776	402689	mRNA
transcript:YIR023C-A_mRNA		IX	402382	402706	mRNA
transcript:YIR024C_mRNA	INA22	IX	402840	403491	mRNA
transcript:YIR025W_mRNA	MND2	IX	403658	404765	mRNA
transcript:YIR026C_mRNA	YVH1	IX	404872	405967	mRNA
transcript:YIR027C_mRNA	DAL1	IX	406259	407642	mRNA
transcript:YIR028W_mRNA	DAL4	IX	408467	410375	mRNA
transcript:YIR029W_mRNA	DAL2	IX	410806	411838	mRNA
transcript:YIR030C_mRNA	DCG1	IX	412035	412770	mRNA
transcript:YIR030W-A_mRNA		IX	412898	413282	mRNA
transcript:YIR031C_mRNA	DAL7	IX	413014	414679	mRNA
transcript:YIR032C_mRNA	DAL3	IX	415029	415617	mRNA
transcript:YIR033W_mRNA	MGA2	IX	416123	419465	mRNA
transcript:YIR034C_mRNA	LYS1	IX	419614	420736	mRNA
transcript:YIR035C_mRNA		IX	421025	421790	mRNA
transcript:YIR036C_mRNA	IRC24	IX	422073	422865	mRNA
transcript:YIR036W-A_mRNA		IX	422634	423036	mRNA
transcript:YIR037W_mRNA	HYR1	IX	423127	423619	mRNA
transcript:YIR038C_mRNA	GTT1	IX	423808	424513	mRNA
transcript:YIR039C_mRNA	YPS6	IX	430497	432111	mRNA
transcript:YIR040C_mRNA		IX	433388	433721	mRNA
transcript:YIR041W_mRNA	PAU15	IX	433928	434303	mRNA
transcript:YIR042C_mRNA		IX	435272	435983	mRNA
transcript:Q0010_mRNA		Mito	3951	4338	mRNA
transcript:Q0017_mRNA		Mito	4253	4415	mRNA
transcript:Q0032_mRNA		Mito	11666	11957	mRNA
transcript:Q0050_mRNA	AI1	Mito	13817	16322	mRNA
transcript:Q0055_mRNA	AI2	Mito	13817	18830	mRNA
transcript:Q0060_mRNA	AI3	Mito	13817	19996	mRNA
transcript:Q0065_mRNA	AI4	Mito	13817	21935	mRNA
transcript:Q0070_mRNA	AI5_ALPHA	Mito	13817	23167	mRNA
transcript:Q0045_mRNA	COX1	Mito	13817	26701	mRNA
transcript:Q0075_mRNA	AI5_BETA	Mito	24155	25255	mRNA
transcript:Q0080_mRNA	ATP8	Mito	27665	27812	mRNA
transcript:Q0085_mRNA	ATP6	Mito	28486	29266	mRNA
transcript:Q0092_mRNA		Mito	30873	31014	mRNA
transcript:Q0110_mRNA	BI2	Mito	36539	38579	mRNA
transcript:Q0115_mRNA	BI3	Mito	36539	40265	mRNA
transcript:Q0120_mRNA	BI4	Mito	36539	42251	mRNA
transcript:Q0105_mRNA	COB	Mito	36539	43647	mRNA
transcript:Q0130_mRNA	OLI1	Mito	46722	46953	mRNA
transcript:Q0140_mRNA	VAR1	Mito	48900	50097	mRNA
transcript:Q0142_mRNA		Mito	51051	51228	mRNA
transcript:Q0143_mRNA		Mito	51276	51429	mRNA
transcript:Q0144_mRNA		Mito	54108	54438	mRNA
transcript:Q0160_mRNA	SCEI	Mito	61021	61729	mRNA
transcript:Q0182_mRNA		Mito	65769	66174	mRNA
transcript:Q0250_mRNA	COX2	Mito	73757	74513	mRNA
transcript:Q0255_mRNA		Mito	74494	75984	mRNA
transcript:Q0275_mRNA	COX3	Mito	79212	80022	mRNA
transcript:Q0297_mRNA		Mito	85553	85709	mRNA
transcript:YEL077C_mRNA		V	263	4097	mRNA
transcript:YEL077W-A_mRNA		V	629	1112	mRNA
transcript:YEL076C-A_mRNA		V	4184	5114	mRNA
transcript:YEL076C_mRNA		V	4463	5114	mRNA
transcript:YEL075W-A_mRNA		V	4869	5481	mRNA
transcript:YEL075C_mRNA		V	5344	5713	mRNA
transcript:YEL074W_mRNA		V	6125	6464	mRNA
transcript:YEL073C_mRNA		V	7229	7553	mRNA
transcript:YEL072W_mRNA	RMD6	V	13719	14415	mRNA
transcript:YEL071W_mRNA	DLD3	V	16354	17845	mRNA
transcript:YEL070W_mRNA	DSF1	V	19588	21097	mRNA
transcript:YEL069C_mRNA	HXT13	V	21536	23231	mRNA
transcript:YEL068C_mRNA		V	25645	25978	mRNA
transcript:YEL067C_mRNA		V	26188	26776	mRNA
transcript:YEL066W_mRNA	HPA3	V	26666	27206	mRNA
transcript:YEL065W_mRNA	SIT1	V	27656	29543	mRNA
transcript:YEL064C_mRNA	AVT2	V	29796	31239	mRNA
transcript:YEL063C_mRNA	CAN1	V	31693	33466	mRNA
transcript:YEL062W_mRNA	NPR2	V	34406	36254	mRNA
transcript:YEL061C_mRNA	CIN8	V	36534	39537	mRNA
transcript:YEL060C_mRNA	PRB1	V	40045	41953	mRNA
transcript:YEL059C-A_mRNA	SOM1	V	42399	42624	mRNA
transcript:YEL059W_mRNA	HHY1	V	42651	42960	mRNA
transcript:YEL058W_mRNA	PCM1	V	43251	44925	mRNA
transcript:YEL057C_mRNA	SDD1	V	45019	45721	mRNA
transcript:YEL056W_mRNA	HAT2	V	47167	48373	mRNA
transcript:YEL055C_mRNA	POL5	V	48470	51539	mRNA
transcript:YEL054C_mRNA	RPL12A	V	52720	53218	mRNA
transcript:YEL053W-A_mRNA		V	52907	53255	mRNA
transcript:YEL053C_mRNA	MAK10	V	53900	56102	mRNA
transcript:YEL052W_mRNA	AFG1	V	56570	58100	mRNA
transcript:YEL051W_mRNA	VMA8	V	58377	59148	mRNA
transcript:YEL050W-A_mRNA		V	59548	59740	mRNA
transcript:YEL050C_mRNA	RML2	V	59669	60851	mRNA
transcript:YEL049W_mRNA	PAU2	V	63727	64090	mRNA
transcript:YEL048C_mRNA	TCA17	V	64708	65167	mRNA
transcript:YEL047C_mRNA	FRD1	V	65384	66797	mRNA
transcript:YEL046C_mRNA	GLY1	V	67628	68792	mRNA
transcript:YEL045C_mRNA		V	68839	69265	mRNA
transcript:YEL044W_mRNA	IES6	V	69756	70257	mRNA
transcript:YEL043W_mRNA		V	70477	73348	mRNA
transcript:YEL042W_mRNA	GDA1	V	73770	75327	mRNA
transcript:YEL041W_mRNA	YEF1	V	75943	77431	mRNA
transcript:YEL040W_mRNA	UTR2	V	78052	79456	mRNA
transcript:YEL039C_mRNA	CYC7	V	79635	79977	mRNA
transcript:YEL038W_mRNA	UTR4	V	80461	81145	mRNA
transcript:YEL037C_mRNA	RAD23	V	81406	82603	mRNA
transcript:YEL036C_mRNA	ANP1	V	83049	84552	mRNA
transcript:YEL035C_mRNA	UTR5	V	85044	85545	mRNA
transcript:YEL034C-A_mRNA		V	85612	86215	mRNA
transcript:YEL034W_mRNA	HYP2	V	85675	86149	mRNA
transcript:YEL033W_mRNA	MTC7	V	86178	86598	mRNA
transcript:YEL032W_mRNA	MCM3	V	86936	89852	mRNA
transcript:YEL032C-A_mRNA		V	87039	87201	mRNA
transcript:YEL031W_mRNA	SPF1	V	90257	93905	mRNA
transcript:YEL030C-A_mRNA		V	94582	94897	mRNA
transcript:YEL030W_mRNA	ECM10	V	94643	96578	mRNA
transcript:YEL029C_mRNA	BUD16	V	96857	97796	mRNA
transcript:YEL028W_mRNA		V	98667	99129	mRNA
transcript:YEL027W_mRNA	VMA3	V	100768	101251	mRNA
transcript:YEL026W_mRNA	SNU13	V	101942	102323	mRNA
transcript:YEL025C_mRNA		V	102580	106147	mRNA
transcript:YEL024W_mRNA	RIP1	V	107259	107907	mRNA
transcript:YEL023C_mRNA		V	108503	110552	mRNA
transcript:YEL022W_mRNA	GEA2	V	111420	115800	mRNA
transcript:YEL021W_mRNA	URA3	V	116166	116970	mRNA
transcript:YEL020C-B_mRNA		V	117182	117380	mRNA
transcript:YEL020W-A_mRNA	TIM9	V	117210	117474	mRNA
transcript:YEL020C_mRNA	PXP1	V	118616	120299	mRNA
transcript:YEL019C_mRNA	MMS21	V	120497	121301	mRNA
transcript:YEL018C-A_mRNA		V	121454	121988	mRNA
transcript:YEL018W_mRNA	EAF5	V	121470	122310	mRNA
transcript:YEL017C-A_mRNA	PMP2	V	122797	122929	mRNA
transcript:YEL017W_mRNA	GTT3	V	123656	124670	mRNA
transcript:YEL016C_mRNA	NPP2	V	124736	126218	mRNA
transcript:YEL015W_mRNA	EDC3	V	126628	128284	mRNA
transcript:YEL014C_mRNA		V	128302	128608	mRNA
transcript:YEL013W_mRNA	VAC8	V	128824	130561	mRNA
transcript:YEL012W_mRNA	UBC8	V	131771	132551	mRNA
transcript:YEL011W_mRNA	GLC3	V	133119	135234	mRNA
transcript:YEL010W_mRNA		V	136278	136629	mRNA
transcript:YEL009C-A_mRNA		V	136370	136778	mRNA
transcript:YEL009C_mRNA	GCN4	V	138917	139763	mRNA
transcript:YEL008W_mRNA		V	140511	140892	mRNA
transcript:YEL008C-A_mRNA		V	140725	140818	mRNA
transcript:YEL007W_mRNA	MIT1	V	141891	143892	mRNA
transcript:YEL006W_mRNA	YEA6	V	144326	145334	mRNA
transcript:YEL005C_mRNA	VAB2	V	145906	146755	mRNA
transcript:YEL004W_mRNA	YEA4	V	146950	147979	mRNA
transcript:YEL003W_mRNA	GIM4	V	148175	148599	mRNA
transcript:YEL002C_mRNA	WBP1	V	148721	150014	mRNA
transcript:YEL001C_mRNA	IRC22	V	150300	150978	mRNA
transcript:YER001W_mRNA	MNN1	V	153519	155808	mRNA
transcript:YER002W_mRNA	NOP16	V	156802	157498	mRNA
transcript:YER003C_mRNA	PMI40	V	157735	159118	mRNA
transcript:YER004W_mRNA	FMP52	V	159579	160275	mRNA
transcript:YER005W_mRNA	YND1	V	160549	162442	mRNA
transcript:YER006W_mRNA	NUG1	V	162722	164285	mRNA
transcript:YER006C-A_mRNA		V	164343	164661	mRNA
transcript:YER007W_mRNA	PAC2	V	164526	166083	mRNA
transcript:YER007C-A_mRNA	TMA20	V	166236	166885	mRNA
transcript:YER008C_mRNA	SEC3	V	167807	171818	mRNA
transcript:YER009W_mRNA	NTF2	V	172114	172492	mRNA
transcript:YER010C_mRNA		V	172633	173338	mRNA
transcript:YER011W_mRNA	TIR1	V	175247	176012	mRNA
transcript:YER012W_mRNA	PRE1	V	177834	178431	mRNA
transcript:YER013W_mRNA	PRP22	V	178840	182278	mRNA
transcript:YER014W_mRNA	HEM14	V	182599	184219	mRNA
transcript:YER014C-A_mRNA	BUD25	V	183730	184700	mRNA
transcript:YER015W_mRNA	FAA2	V	184540	186775	mRNA
transcript:YER016W_mRNA	BIM1	V	188276	189311	mRNA
transcript:YER017C_mRNA	AFG3	V	189502	191788	mRNA
transcript:YER018C_mRNA	SPC25	V	191958	192624	mRNA
transcript:YER019W_mRNA	ISC1	V	192796	194230	mRNA
transcript:YER019C-A_mRNA	SBH2	V	194272	194539	mRNA
transcript:YER020W_mRNA	GPA2	V	195167	196517	mRNA
transcript:YER021W_mRNA	RPN3	V	196947	198519	mRNA
transcript:YER022W_mRNA	SRB4	V	198811	200875	mRNA
transcript:YER023W_mRNA	PRO3	V	201075	201936	mRNA
transcript:YER023C-A_mRNA		V	201521	201734	mRNA
transcript:YER024W_mRNA	YAT2	V	202191	204963	mRNA
transcript:YER025W_mRNA	GCD11	V	205250	206834	mRNA
transcript:YER026C_mRNA	CHO1	V	207643	208474	mRNA
transcript:YER027C_mRNA	GAL83	V	208978	210232	mRNA
transcript:YER028C_mRNA	MIG3	V	210691	211876	mRNA
transcript:YER029C_mRNA	SMB1	V	212586	213177	mRNA
transcript:YER030W_mRNA	CHZ1	V	213436	213898	mRNA
transcript:YER031C_mRNA	YPT31	V	214075	214747	mRNA
transcript:YER032W_mRNA	FIR1	V	215062	217693	mRNA
transcript:YER033C_mRNA	ZRG8	V	218056	221287	mRNA
transcript:YER034W_mRNA		V	221845	222403	mRNA
transcript:YER035W_mRNA	EDC2	V	222638	223076	mRNA
transcript:YER036C_mRNA	ARB1	V	223366	225199	mRNA
transcript:YER037W_mRNA	PHM8	V	225888	226854	mRNA
transcript:YER038C_mRNA	KRE29	V	226857	228252	mRNA
transcript:YER038W-A_mRNA	FMP49	V	228450	228831	mRNA
transcript:YER039C_mRNA	HVG1	V	228455	229205	mRNA
transcript:YER039C-A_mRNA		V	229262	229481	mRNA
transcript:YER040W_mRNA	GLN3	V	229794	231987	mRNA
transcript:YER041W_mRNA	YEN1	V	232460	234740	mRNA
transcript:YER042W_mRNA	MXR1	V	234936	235491	mRNA
transcript:YER043C_mRNA	SAH1	V	235769	237119	mRNA
transcript:YER044C_mRNA	ERG28	V	237569	238016	mRNA
transcript:YER044C-A_mRNA	MEI4	V	238459	239774	mRNA
transcript:YER045C_mRNA	ACA1	V	240031	241501	mRNA
transcript:YER046W_mRNA	SPO73	V	243179	243611	mRNA
transcript:YER046W-A_mRNA		V	243699	244029	mRNA
transcript:YER047C_mRNA	SAP1	V	243809	246503	mRNA
transcript:YER048C_mRNA	CAJ1	V	246981	248157	mRNA
transcript:YER048W-A_mRNA	ISD11	V	250717	251002	mRNA
transcript:YER049W_mRNA	TPA1	V	251727	253662	mRNA
transcript:YER050C_mRNA	RSM18	V	253970	254387	mRNA
transcript:YER051W_mRNA	JHD1	V	254655	256134	mRNA
transcript:YER052C_mRNA	HOM3	V	256374	257958	mRNA
transcript:YER053C_mRNA	PIC2	V	258736	259639	mRNA
transcript:YER053C-A_mRNA		V	260932	261046	mRNA
transcript:YER054C_mRNA	GIP2	V	262051	263698	mRNA
transcript:YER055C_mRNA	HIS1	V	264891	265785	mRNA
transcript:YER056C_mRNA	FCY2	V	266511	268113	mRNA
transcript:YER056C-A_mRNA	RPL34A	V	269422	270185	mRNA
transcript:YER057C_mRNA	HMF1	V	270736	271126	mRNA
transcript:YER058W_mRNA	PET117	V	271767	272091	mRNA
transcript:YER059W_mRNA	PCL6	V	272623	273886	mRNA
transcript:YER060W_mRNA	FCY21	V	274566	276153	mRNA
transcript:YER060W-A_mRNA	FCY22	V	276571	278164	mRNA
transcript:YER061C_mRNA	CEM1	V	278297	279626	mRNA
transcript:YER062C_mRNA	GPP2	V	279929	280682	mRNA
transcript:YER063W_mRNA	THO1	V	281709	282366	mRNA
transcript:YER064C_mRNA	VHR2	V	282704	284222	mRNA
transcript:YER065C_mRNA	ICL1	V	285240	286914	mRNA
transcript:YER066W_mRNA	RRT13	V	290241	290799	mRNA
transcript:YER066C-A_mRNA		V	291702	292203	mRNA
transcript:YER067W_mRNA	RGI1	V	292065	292551	mRNA
transcript:YER067C-A_mRNA		V	292239	292563	mRNA
transcript:YER068W_mRNA	MOT2	V	293049	294813	mRNA
transcript:YER068C-A_mRNA		V	295300	295732	mRNA
transcript:YER069W_mRNA	ARG5,6	V	295409	298001	mRNA
transcript:YER070W_mRNA	RNR1	V	298949	301616	mRNA
transcript:YER071C_mRNA	TDA2	V	301946	302327	mRNA
transcript:YER072W_mRNA	VTC1	V	302805	303195	mRNA
transcript:YER073W_mRNA	ALD5	V	304029	305592	mRNA
transcript:YER074W_mRNA	RPS24A	V	306322	307196	mRNA
transcript:YER074W-A_mRNA	YOS1	V	307652	308123	mRNA
transcript:YER075C_mRNA	PTP3	V	308412	311199	mRNA
transcript:YER076C_mRNA		V	312589	313498	mRNA
transcript:YER076W-A_mRNA		V	313389	313737	mRNA
transcript:YER077C_mRNA	MRX1	V	314533	316600	mRNA
transcript:YER078C_mRNA	ICP55	V	316806	318342	mRNA
transcript:YER078W-A_mRNA		V	318645	318810	mRNA
transcript:YER079W_mRNA		V	318919	319552	mRNA
transcript:YER079C-A_mRNA		V	319901	320240	mRNA
transcript:YER080W_mRNA	AIM9	V	319962	321846	mRNA
transcript:YER081W_mRNA	SER3	V	322685	324095	mRNA
transcript:YER082C_mRNA	UTP7	V	324271	325936	mRNA
transcript:YER083C_mRNA	GET2	V	326173	327031	mRNA
transcript:YER084W_mRNA		V	327064	327451	mRNA
transcript:YER084W-A_mRNA		V	327597	328110	mRNA
transcript:YER085C_mRNA		V	327618	328140	mRNA
transcript:YER086W_mRNA	ILV1	V	328476	330207	mRNA
transcript:YER087W_mRNA	AIM10	V	330575	332306	mRNA
transcript:YER087C-A_mRNA		V	331816	332368	mRNA
transcript:YER087C-B_mRNA	SBH1	V	332581	332830	mRNA
transcript:YER088C_mRNA	DOT6	V	333175	335188	mRNA
transcript:YER088C-A_mRNA		V	335695	336019	mRNA
transcript:YER088W-B_mRNA		V	335926	336073	mRNA
transcript:YER089C_mRNA	PTC2	V	335945	337340	mRNA
transcript:YER090W_mRNA	TRP2	V	337948	339472	mRNA
transcript:YER090C-A_mRNA		V	338321	338411	mRNA
transcript:YER091C_mRNA	MET6	V	339863	342167	mRNA
transcript:YER091C-A_mRNA		V	342389	342611	mRNA
transcript:YER092W_mRNA	IES5	V	342854	343232	mRNA
transcript:YER093C_mRNA	TSC11	V	343319	347612	mRNA
transcript:YER093C-A_mRNA	AIM11	V	347911	348400	mRNA
transcript:YER094C_mRNA	PUP3	V	348728	349346	mRNA
transcript:YER095W_mRNA	RAD51	V	349979	351182	mRNA
transcript:YER096W_mRNA	SHC1	V	351697	353236	mRNA
transcript:YER097W_mRNA		V	355139	355469	mRNA
transcript:YER098W_mRNA	UBP9	V	355465	357730	mRNA
transcript:YER099C_mRNA	PRS2	V	358104	359061	mRNA
transcript:YER100W_mRNA	UBC6	V	359561	360314	mRNA
transcript:YER101C_mRNA	AST2	V	360501	361794	mRNA
transcript:YER102W_mRNA	RPS8B	V	363099	363702	mRNA
transcript:YER103W_mRNA	SSA4	V	364588	366517	mRNA
transcript:YER104W_mRNA	RTT105	V	366801	367428	mRNA
transcript:YER105C_mRNA	NUP157	V	367837	372013	mRNA
transcript:YER106W_mRNA	MAM1	V	372325	373234	mRNA
transcript:YER107C_mRNA	GLE2	V	373447	374545	mRNA
transcript:YER107W-A_mRNA		V	374393	374714	mRNA
transcript:YER110C_mRNA	KAP123	V	378761	382103	mRNA
transcript:YER111C_mRNA	SWI4	V	382594	385876	mRNA
transcript:YER112W_mRNA	LSM4	V	387231	387795	mRNA
transcript:YER113C_mRNA	TMN3	V	387931	390052	mRNA
transcript:YER114C_mRNA	BOI2	V	390589	393712	mRNA
transcript:YER115C_mRNA	SPR6	V	394291	394867	mRNA
transcript:YER116C_mRNA	SLX8	V	395347	396172	mRNA
transcript:YER117W_mRNA	RPL23B	V	396768	397653	mRNA
transcript:YER118C_mRNA	SHO1	V	397951	399055	mRNA
transcript:YER119C_mRNA	AVT6	V	399495	400842	mRNA
transcript:YER119C-A_mRNA		V	400866	401238	mRNA
transcript:YER120W_mRNA	SCS2	V	401134	401869	mRNA
transcript:YER121W_mRNA		V	402374	402719	mRNA
transcript:YER122C_mRNA	GLO3	V	402870	404352	mRNA
transcript:YER123W_mRNA	YCK3	V	404812	406387	mRNA
transcript:YER124C_mRNA	DSE1	V	407341	409063	mRNA
transcript:YER125W_mRNA	RSP5	V	410188	412618	mRNA
transcript:YER126C_mRNA	NSA2	V	413393	414179	mRNA
transcript:YER127W_mRNA	LCP5	V	414480	415554	mRNA
transcript:YER128W_mRNA	VFA1	V	415858	416470	mRNA
transcript:YER129W_mRNA	SAK1	V	417280	420709	mRNA
transcript:YER130C_mRNA	COM2	V	421114	422446	mRNA
transcript:YER131W_mRNA	RPS26B	V	423951	424311	mRNA
transcript:YER132C_mRNA	PMD1	V	425187	430449	mRNA
transcript:YER133W_mRNA	GLC7	V	432494	433958	mRNA
transcript:YER133W-A_mRNA		V	437190	437532	mRNA
transcript:YER134C_mRNA		V	437266	437803	mRNA
transcript:YER135C_mRNA		V	437951	438344	mRNA
transcript:YER136W_mRNA	GDI1	V	439615	440971	mRNA
transcript:YER137C_mRNA		V	441372	441819	mRNA
transcript:YER137W-A_mRNA		V	441574	441880	mRNA
transcript:YER138W-A_mRNA		V	449473	449578	mRNA
transcript:YER139C_mRNA	RTR1	V	450562	451243	mRNA
transcript:YER140W_mRNA	EMP65	V	451564	453235	mRNA
transcript:YER141W_mRNA	COX15	V	453458	454919	mRNA
transcript:YER142C_mRNA	MAG1	V	455145	456036	mRNA
transcript:YER143W_mRNA	DDI1	V	456318	457605	mRNA
transcript:YER144C_mRNA	UBP5	V	457805	460223	mRNA
transcript:YER145C_mRNA	FTR1	V	460525	461740	mRNA
transcript:YER145C-A_mRNA		V	462385	462823	mRNA
transcript:YER146W_mRNA	LSM5	V	462584	462866	mRNA
transcript:YER147C_mRNA	SCC4	V	462967	464842	mRNA
transcript:YER147C-A_mRNA		V	465202	465613	mRNA
transcript:YER148W_mRNA	SPT15	V	465302	466025	mRNA
transcript:YER148W-A_mRNA		V	466184	466763	mRNA
transcript:YER149C_mRNA	PEA2	V	466207	467470	mRNA
transcript:YER150W_mRNA	SPI1	V	468369	468816	mRNA
transcript:YER151C_mRNA	UBP3	V	469685	472424	mRNA
transcript:YER152C_mRNA		V	472656	473988	mRNA
transcript:YER152W-A_mRNA		V	473484	474051	mRNA
transcript:YER153C_mRNA	PET122	V	474040	474805	mRNA
transcript:YER154W_mRNA	OXA1	V	475019	476228	mRNA
transcript:YER155C_mRNA	BEM2	V	476344	482848	mRNA
transcript:YER156C_mRNA		V	483324	484341	mRNA
transcript:YER157W_mRNA	COG3	V	484787	487193	mRNA
transcript:YER158C_mRNA		V	488856	490578	mRNA
transcript:YER158W-A_mRNA		V	491486	491702	mRNA
transcript:YER159C_mRNA	BUR6	V	491529	491958	mRNA
transcript:YER161C_mRNA	SPT2	V	499346	500348	mRNA
transcript:YER162C_mRNA	RAD4	V	500629	502894	mRNA
transcript:YER163C_mRNA	GCG1	V	503083	503782	mRNA
transcript:YER164W_mRNA	CHD1	V	505391	509798	mRNA
transcript:YER165W_mRNA	PAB1	V	510372	512106	mRNA
transcript:YER165C-A_mRNA		V	512626	512983	mRNA
transcript:YER166W_mRNA	DNF1	V	512743	517459	mRNA
transcript:YER167W_mRNA	BCK2	V	518215	520771	mRNA
transcript:YER168C_mRNA	CCA1	V	521028	522669	mRNA
transcript:YER169W_mRNA	RPH1	V	523368	525759	mRNA
transcript:YER170W_mRNA	ADK2	V	525973	526651	mRNA
transcript:YER171W_mRNA	RAD3	V	527081	529418	mRNA
transcript:YER172C_mRNA	BRR2	V	529529	536021	mRNA
transcript:YER172C-A_mRNA		V	536274	536655	mRNA
transcript:YER173W_mRNA	RAD24	V	536299	538279	mRNA
transcript:YER174C_mRNA	GRX4	V	538433	539168	mRNA
transcript:YER175C_mRNA	TMT1	V	539463	540363	mRNA
transcript:YER175W-A_mRNA		V	540649	540814	mRNA
transcript:YER176W_mRNA	ECM32	V	541689	545055	mRNA
transcript:YER177W_mRNA	BMH1	V	545610	546414	mRNA
transcript:YER178W_mRNA	PDA1	V	546816	548079	mRNA
transcript:YER179W_mRNA	DMC1	V	548420	549517	mRNA
transcript:YER180C_mRNA	ISC10	V	549723	550527	mRNA
transcript:YER180C-A_mRNA	SLO1	V	550864	551122	mRNA
transcript:YER181C_mRNA		V	551472	551796	mRNA
transcript:YER182W_mRNA	FMP10	V	552524	553259	mRNA
transcript:YER183C_mRNA	FAU1	V	553333	553969	mRNA
